,Close,Contract,Year,ContractSymbol_x,ContractSymbol1,ContractSymbol_y,Expiration,SettlementPrice,DaysToExpiry,Close_next
15/08/2023,16.22,CFE_VX_Q3,2023,VX/Q3,VX/Q3_2023,VX/Q3_2023,16/08/2023,16.28,1,17.82
16/08/2023,17.96,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,35,
17/08/2023,18.9,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,34,
18/08/2023,18.5,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,33,
21/08/2023,18,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,30,
22/08/2023,17.91,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,29,
23/08/2023,16.95,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,28,
24/08/2023,18.1,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,27,
25/08/2023,17.3,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,26,
28/08/2023,16.45,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,23,
29/08/2023,15.89,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,22,
30/08/2023,15.32,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,21,
31/08/2023,15,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,20,
01/09/2023,14.8,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,19,
05/09/2023,15.15,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,15,
06/09/2023,15.3,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,14,
07/09/2023,15.28,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,13,
08/09/2023,14.89,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,12,
11/09/2023,14.62,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,9,
12/09/2023,14.6,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,8,
13/09/2023,13.95,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,7,
14/09/2023,13.37,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,6,
15/09/2023,14.15,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,5,
18/09/2023,14.03,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,2,
19/09/2023,14.1,CFE_VX_U3,2023,VX/U3,VX/U3_2023,VX/U3_2023,20/09/2023,13.96,1,15.58
20/09/2023,16.21,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,28,
21/09/2023,17.65,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,27,
22/09/2023,17.5,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,26,
25/09/2023,17.31,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,23,
26/09/2023,18.98,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,22,
27/09/2023,18.28,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,21,
28/09/2023,17.25,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,20,
29/09/2023,17.59,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,19,
02/10/2023,17.81,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,16,
03/10/2023,19.7,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,15,
04/10/2023,18.75,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,14,
05/10/2023,18.4,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,13,
06/10/2023,17.95,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,12,
09/10/2023,17.75,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,9,
10/10/2023,17.15,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,8,
11/10/2023,16.38,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,7,
12/10/2023,16.95,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,6,
13/10/2023,19.35,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,5,
16/10/2023,17.3,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,2,
17/10/2023,17.97,CFE_VX_V3,2023,VX/V3,VX/V3_2023,VX/V3_2023,18/10/2023,18.37,1,18.6
18/10/2023,19.36,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,28,
19/10/2023,20.68,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,27,
20/10/2023,20.99,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,26,
23/10/2023,19.8,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,23,
24/10/2023,19.09,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,22,
25/10/2023,20.23,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,21,
26/10/2023,20.44,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,20,
27/10/2023,21,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,19,
30/10/2023,19.75,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,16,
31/10/2023,18.35,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,15,
01/11/2023,17.35,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,14,
02/11/2023,16.58,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,13,
03/11/2023,16.05,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,12,
06/11/2023,15.7,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,9,
07/11/2023,15.45,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,8,
08/11/2023,15.25,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,7,
09/11/2023,15.85,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,6,
10/11/2023,15.24,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,5,
13/11/2023,14.83,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,2,
14/11/2023,14.4,CFE_VX_X3,2023,VX/X3,VX/X3_2023,VX/X3_2023,15/11/2023,14.22,1,15.7
15/11/2023,15.38,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,35,
16/11/2023,15.2,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,34,
17/11/2023,14.9,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,33,
20/11/2023,14.8,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,30,
21/11/2023,14.43,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,29,
22/11/2023,14.59,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,28,
24/11/2023,13.91,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,26,
27/11/2023,13.95,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,23,
28/11/2023,13.85,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,22,
29/11/2023,13.97,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,21,
30/11/2023,13.75,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,20,
01/12/2023,13.7,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,19,
04/12/2023,13.85,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,16,
05/12/2023,13.65,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,15,
06/12/2023,13.8,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,14,
07/12/2023,13.78,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,13,
08/12/2023,13.34,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,12,
11/12/2023,12.93,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,9,
12/12/2023,12.35,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,8,
13/12/2023,12.25,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,7,
14/12/2023,12.35,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,6,
15/12/2023,12.57,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,5,
18/12/2023,12.46,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,2,
19/12/2023,12.53,CFE_VX_Z3,2023,VX/Z3,VX/Z3_2023,VX/Z3_2023,20/12/2023,12.31,1,14.88
20/12/2023,15.7,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,28,
21/12/2023,15.44,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,27,
22/12/2023,15.15,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,26,
26/12/2023,14.55,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,22,
27/12/2023,13.98,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,21,
28/12/2023,14,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,20,
29/12/2023,14.08,CFE_VX_F24,2023,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,19,
02/01/2024,14.15,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,15,
03/01/2024,14.7,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,14,
04/01/2024,14.65,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,13,
05/01/2024,14.25,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,12,
08/01/2024,13.88,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,9,
09/01/2024,13.45,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,8,
10/01/2024,13.2,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,7,
11/01/2024,13.05,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,6,
12/01/2024,13.35,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,5,
16/01/2024,13.9,CFE_VX_F24,2024,VX/F24,VX/F4_2024,VX/F4_2024,17/01/2024,15.13,1,14.91
17/01/2024,15.5,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,28,
18/01/2024,14.98,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,27,
19/01/2024,14.53,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,26,
22/01/2024,14.08,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,23,
23/01/2024,13.7,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,22,
24/01/2024,14.04,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,21,
25/01/2024,14.21,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,20,
26/01/2024,14.14,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,19,
29/01/2024,14.2,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,16,
30/01/2024,14.1,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,15,
31/01/2024,14.88,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,14,
01/02/2024,14.39,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,13,
02/02/2024,14.65,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,12,
05/02/2024,14.05,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,9,
06/02/2024,13.55,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,8,
07/02/2024,13.37,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,7,
08/02/2024,13.31,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,6,
09/02/2024,13.35,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,5,
12/02/2024,13.8,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,2,
13/02/2024,15.6,CFE_VX_G24,2024,VX/G24,VX/G4_2024,VX/G4_2024,14/02/2024,14.32,1,15.85
14/02/2024,15.06,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,35,
15/02/2024,15.03,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,34,
16/02/2024,15.01,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,33,
20/02/2024,15.55,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,29,
21/02/2024,15.03,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,28,
22/02/2024,14.94,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,27,
23/02/2024,14.45,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,26,
26/02/2024,14.31,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,23,
27/02/2024,14,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,22,
28/02/2024,14.33,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,21,
29/02/2024,14.1,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,20,
01/03/2024,14.03,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,19,
04/03/2024,14.06,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,16,
05/03/2024,14.68,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,15,
06/03/2024,14.81,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,14,
07/03/2024,14.6,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,13,
08/03/2024,15.05,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,12,
11/03/2024,14.9,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,9,
12/03/2024,13.94,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,8,
13/03/2024,13.78,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,7,
14/03/2024,14.35,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,6,
15/03/2024,14.6,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,5,
18/03/2024,14.34,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,2,
19/03/2024,13.85,CFE_VX_H24,2024,VX/H24,VX/H4_2024,VX/H4_2024,20/03/2024,14.17,1,14.97
20/03/2024,14.5,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,28,
21/03/2024,14.46,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,27,
22/03/2024,14.55,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,26,
25/03/2024,14.4,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,23,
26/03/2024,14.32,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,22,
27/03/2024,14.1,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,21,
28/03/2024,14.4,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,20,
01/04/2024,14.61,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,16,
02/04/2024,14.91,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,15,
03/04/2024,14.91,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,14,
04/04/2024,15.95,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,13,
05/04/2024,16.01,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,12,
08/04/2024,15.3,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,9,
09/04/2024,14.98,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,8,
10/04/2024,15.46,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,7,
11/04/2024,15,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,6,
12/04/2024,17.05,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,5,
15/04/2024,18.55,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,2,
16/04/2024,18.15,CFE_VX_J24,2024,VX/J24,VX/J4_2024,VX/J4_2024,17/04/2024,18.03,1,17.4
17/04/2024,17.25,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,35,
18/04/2024,17.35,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,34,
19/04/2024,17.8,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,33,
22/04/2024,16.38,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,30,
23/04/2024,15.8,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,29,
24/04/2024,15.96,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,28,
25/04/2024,15.6,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,27,
26/04/2024,15.45,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,26,
29/04/2024,15.15,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,23,
30/04/2024,15.81,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,22,
01/05/2024,15.7,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,21,
02/05/2024,14.99,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,20,
03/05/2024,14.55,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,19,
06/05/2024,14.18,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,16,
07/05/2024,14.15,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,15,
08/05/2024,13.95,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,14,
09/05/2024,13.81,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,13,
10/05/2024,13.58,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,12,
13/05/2024,13.75,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,9,
14/05/2024,13.56,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,8,
15/05/2024,12.95,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,7,
16/05/2024,12.9,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,6,
17/05/2024,12.68,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,5,
20/05/2024,12.55,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,2,
21/05/2024,12.21,CFE_VX_K24,2024,VX/K24,VX/K4_2024,VX/K4_2024,22/05/2024,12,1,13.37
22/05/2024,13.58,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,27,
23/05/2024,13.85,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,26,
24/05/2024,13.4,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,25,
28/05/2024,13.75,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,21,
29/05/2024,14.48,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,20,
30/05/2024,14.4,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,19,
31/05/2024,13.72,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,18,
03/06/2024,13.68,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,15,
04/06/2024,13.65,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,14,
05/06/2024,13.38,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,13,
06/06/2024,13.27,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,12,
07/06/2024,13,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,11,
10/06/2024,13.05,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,8,
11/06/2024,13,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,7,
12/06/2024,12.58,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,6,
13/06/2024,12.44,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,5,
14/06/2024,13,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,4,
17/06/2024,12.8,CFE_VX_M24,2024,VX/M24,VX/M4_2024,VX/M4_2024,18/06/2024,12.39,1,14.32
18/06/2024,14.35,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,29,
20/06/2024,14.79,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,27,
21/06/2024,14.55,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,26,
24/06/2024,14.41,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,23,
25/06/2024,14.12,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,22,
26/06/2024,13.95,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,21,
27/06/2024,13.78,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,20,
28/06/2024,14.01,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,19,
01/07/2024,13.4,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,16,
02/07/2024,13.23,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,15,
03/07/2024,13.3,CFE_VX_N24,2024,VX/N24,VX/N4_2024,VX/N4_2024,17/07/2024,13.89,14,
