Date,Close,Contract,Year,ContractSymbol,ContractSymbol1
2013-06-28,22.05,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-06-28,22.25,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-01,21.43,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-01,21.8,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-01,22.4,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-02,21.57,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-02,21.95,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-02,22.3,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-03,21.58,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-03,21.95,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-03,22.25,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-05,21.17,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-05,21.5,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-05,21.82,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-08,20.55,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-08,20.93,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-08,21.4,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-09,20.38,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-09,20.77,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-09,21.13,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-10,20.02,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-10,20.45,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-10,20.87,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-11,19.76,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-11,20.25,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-11,20.63,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-12,19.87,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-12,20.36,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-12,20.75,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-15,19.49,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-15,20.05,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-15,20.48,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-16,20.03,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-16,20.45,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-16,20.82,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-17,19.66,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-17,20.13,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-17,20.5,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-18,19.6,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-18,20.07,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-18,20.48,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-19,19.45,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-19,20.02,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-19,20.4,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-19,0.0,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-22,19.32,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-22,19.86,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-22,20.24,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-22,0.0,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-23,19.17,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-23,19.67,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-23,20.06,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-23,20.5,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-24,19.16,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-24,19.72,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-24,20.03,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-24,20.35,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-25,18.96,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-25,19.51,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-25,19.85,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-25,20.31,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-26,18.86,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-26,19.46,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-26,19.78,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-26,20.42,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-29,18.82,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-29,19.43,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-29,19.8,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-29,20.15,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-30,18.66,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-30,19.22,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-30,19.6,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-30,19.95,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-07-31,18.32,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-07-31,18.87,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-07-31,19.25,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-07-31,19.73,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-01,18.06,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-01,18.68,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-01,19.05,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-01,19.38,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-02,17.84,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-02,18.42,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-02,18.85,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-02,19.25,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-05,17.6,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-05,18.27,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-05,18.63,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-05,19.03,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-06,17.95,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-06,18.57,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-06,18.95,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-06,19.35,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-07,17.97,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-07,18.58,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-07,18.9,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-07,19.28,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-08,17.87,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-08,18.43,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-08,18.8,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-08,19.15,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-09,18.08,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-09,18.64,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-09,18.99,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-09,19.31,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-12,18.03,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-12,18.57,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-12,19.0,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-12,19.3,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-13,18.23,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-13,18.77,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-13,19.17,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-13,19.45,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-14,18.43,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-14,18.98,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-14,19.35,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-14,19.65,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-15,18.88,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-15,19.39,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-15,19.75,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-15,20.01,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-16,18.7,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-16,19.27,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-16,19.63,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-16,19.74,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-19,18.88,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-19,19.48,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-19,19.85,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-19,20.1,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-20,18.62,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-20,19.19,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-20,19.55,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-20,19.8,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-21,18.62,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-21,19.17,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-21,19.57,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-21,19.8,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-22,18.07,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-22,18.62,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-22,19.07,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-22,19.3,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-23,17.98,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-23,18.54,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-23,19.02,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-23,19.3,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-26,18.4,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-26,18.89,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-26,19.34,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-26,19.67,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-26,0.0,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-08-27,19.3,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-27,19.75,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-27,20.15,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-27,20.35,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-27,20.48,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-08-28,19.34,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-28,19.79,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-28,20.23,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-28,20.49,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-28,20.6,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-08-29,19.42,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-29,19.92,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-29,20.33,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-29,20.59,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-29,20.87,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-08-30,19.56,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-08-30,19.96,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-08-30,20.43,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-08-30,20.7,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-08-30,21.1,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-03,19.1,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-03,19.56,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-03,19.97,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-03,20.32,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-03,20.6,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-04,19.02,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-04,19.48,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-04,19.87,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-04,20.15,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-04,20.43,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-05,19.03,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-05,19.49,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-05,19.88,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-05,20.07,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-05,20.35,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-06,19.06,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-06,19.57,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-06,19.97,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-06,20.2,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-06,20.4,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-09,18.58,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-09,19.01,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-09,19.47,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-09,19.7,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-09,20.0,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-10,18.19,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-10,18.77,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-10,19.19,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-10,19.4,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-10,19.71,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-11,17.81,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-11,18.41,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-11,18.92,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-11,19.15,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-11,19.44,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-12,17.9,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-12,18.48,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-12,18.98,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-12,19.25,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-12,19.55,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-13,17.87,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-13,18.45,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-13,18.95,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-13,19.25,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-13,19.5,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-16,17.67,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-16,18.21,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-16,18.77,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-16,19.0,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-16,19.3,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-17,17.52,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-17,18.11,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-17,18.63,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-17,18.95,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-17,19.24,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-18,17.12,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-18,17.72,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-18,18.22,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-18,18.57,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-18,18.9,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-19,17.25,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-19,17.8,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-19,18.25,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-19,18.62,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-19,18.95,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-20,17.62,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-20,18.27,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-20,18.79,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-20,19.12,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-20,19.45,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-23,17.78,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-23,18.44,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-23,18.92,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-23,19.29,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-23,19.57,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-23,0.0,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-09-24,17.61,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-24,18.32,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-24,18.82,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-24,19.17,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-24,19.5,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-24,19.8,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-09-25,17.66,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-25,18.3,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-25,18.86,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-25,19.17,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-25,19.5,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-25,19.8,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-09-26,17.42,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-26,18.08,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-26,18.62,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-26,18.97,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-26,19.3,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-26,19.68,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-09-27,17.67,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-27,18.34,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-27,18.78,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-27,19.08,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-27,19.35,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-27,19.7,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-09-30,18.01,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-09-30,18.64,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-09-30,19.09,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-09-30,19.38,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-09-30,19.67,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-09-30,20.05,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-01,17.62,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-01,18.33,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-01,18.79,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-01,19.17,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-01,19.35,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-01,19.72,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-02,17.98,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-02,18.58,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-02,19.03,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-02,19.33,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-02,19.64,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-02,19.9,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-03,18.31,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-03,18.8,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-03,19.2,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-03,19.54,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-03,19.8,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-03,20.1,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-04,18.1,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-04,18.67,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-04,19.07,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-04,19.39,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-04,19.7,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-04,19.96,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-07,18.83,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-07,19.25,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-07,19.52,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-07,19.83,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-07,19.95,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-07,20.35,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-08,19.54,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-08,19.94,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-08,20.24,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-08,20.48,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-08,20.6,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-08,20.75,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-09,19.36,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-09,19.83,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-09,20.08,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-09,20.37,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-09,20.55,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-09,20.55,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-10,18.17,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-10,18.76,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-10,19.11,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-10,19.47,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-10,19.7,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-10,19.86,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-11,17.68,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-11,18.24,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-11,18.65,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-11,18.99,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-11,19.31,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-11,19.55,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-14,17.88,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-14,18.34,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-14,18.63,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-14,19.0,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-14,19.27,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-14,19.62,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-15,18.29,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-15,18.66,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-15,18.88,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-15,19.12,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-15,19.5,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-15,19.7,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-16,17.42,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-16,18.01,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-16,18.45,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-16,18.86,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-16,19.22,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-16,19.42,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-17,16.86,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-17,17.51,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-17,17.88,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-17,18.32,CFE_VX_J4,2013,VX/J4,VX/J4_2014
2013-10-17,18.63,CFE_VX_K4,2013,VX/K4,VX/K4_2014
2013-10-17,18.95,CFE_VX_M4,2013,VX/M4,VX/M4_2014
2013-10-18,16.51,CFE_VX_F4,2013,VX/F4,VX/F4_2014
2013-10-18,17.29,CFE_VX_G4,2013,VX/G4,VX/G4_2014
2013-10-18,17.75,CFE_VX_H4,2013,VX/H4,VX/H4_2014
2013-10-18,18.16,CFE_VX_J4,2013,VX/J4,VX/J4_2014
